Accommodates,Bathrooms,Bedrooms,Beds,Check.In,Check.Out,Property.type,Room.type,Extra.people,Weekly.discount,Monthly.discount,Cancellation,Response.time,ID,price,e,city,price_per_indv
2, 1.5,1,1, Anytime after 2PM, 11AM, Apartment, Private room,, 0%, 0%, Moderate, within an hour,4902729,140,958,sf,70
2, 1,1,1,,, Apartment, Private room,, 13%, 32%, Flexible, within a few hours,12115392,95,959,sf,47.5
3, 1,1,2, 3PM - 9PM, 11AM, House, Private room, $15 / night after 2 guests,,, Moderate, within an hour,13600947,99,960,sf,33
1, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room,, 0%, 0%, Flexible, within an hour,8799215,80,961,sf,80
2, 1,1,1,,, Apartment, Private room, No Charge,,, Flexible, within a day,11460984,50,962,sf,25
2, 1.5 (Shared),1,1, 1PM - 1AM (next day), 11AM, Condominium, Private room, No Charge,,, Strict, within a few hours,14051421,130,963,sf,65
4, 1,2,2, Anytime after 2PM, 11AM, Apartment, Entire home/apt,,,, Strict, within an hour,9493932,205,964,sf,51.25
2, 1 (Private),1,1, Anytime after 3PM, 11AM, Condominium, Entire home/apt,, 5%, 19%, Strict, within an hour,7222704,300,965,sf,150
2, 1 (Private),1,1, Anytime after 7PM, 1PM, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,13417633,143,966,sf,71.5
2, 1,1,1,,, Other, Entire home/apt, No Charge, 10%, 20%, Moderate, within a day,6529234,125,967,sf,62.5
1, 1,1,1, 4PM - 2AM (next day), 11AM, Apartment, Private room,,,, Strict, within an hour,10836169,98,968,sf,98
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room,, 0%, 0%, Moderate, within an hour,4902799,225,969,sf,112.5
2, 1 (Shared),1,1,,, Apartment, Private room, No Charge,,, Flexible, within a few hours,13625080,185,970,sf,92.5
1, 1,1,1,,, Apartment, Private room,,,, Strict, within an hour,13301507,100,971,sf,100
2, 1,1,1,, 11AM, Apartment, Private room, No Charge,,, Strict, within a few hours,9008416,120,972,sf,60
2, 2,1,1,,, Apartment, Private room, $20 / night after the first guest, 0%, 0%, Moderate, within a few hours,256920,207,973,sf,103.5
2, 1,1,1,,, Apartment, Private room, No Charge, 0%, 0%, Flexible,,8213336,209,974,sf,104.5
2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 14%, 20%, Moderate, within an hour,8328410,235,975,sf,117.5
2, 1,1,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within a few hours,8288229,100,976,sf,50
2, 1,1,1,,, Apartment, Private room, $10 / night after the first guest,,, Flexible, within a few hours,10250606,103,977,sf,51.5
2, 1,0,1, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt, $25 / night after the first guest, 0%, 33%, Strict,,1520734,120,978,sf,60
2, 1 (Private),1,1, Anytime after 4PM, 11AM, Apartment, Private room, No Charge,,, Moderate, within a few hours,12382918,174,979,sf,87
3, 1,1,2, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $35 / night after 2 guests, 10%, 14%, Strict, within an hour,1433917,215,980,sf,71.6666666666667
5, 1 (Shared),1,3, 4PM - 11PM, 11AM, House, Private room, $45 / night after 2 guests,,, Moderate, within a few hours,10835637,70,981,sf,14
2, 1.5,1,1,,, Apartment, Private room, No Charge, 0%, 0%, Strict, within a few hours,9149812,89,982,sf,44.5
3, 1,1,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $25 / night after 2 guests, 0%, 0%, Flexible, within an hour,7583236,113,983,sf,37.6666666666667
2, 1,1,1, Anytime after 5PM, 12PM (noon), Condominium, Entire home/apt, No Charge, 0%, 0%, Flexible, within an hour,6092596,34,984,sf,17
2, 1,1,1, Anytime after 12PM (noon), 10AM, Apartment, Entire home/apt, No Charge, 15%, 0%, Moderate, within a day,6691920,188,985,sf,94
1, 1 (Shared),1,1, Anytime after 3PM, 10AM, House, Private room,,,, Moderate, within an hour,13980263,100,986,sf,100
3, 1,1,2, 4PM - 10PM, 12PM (noon), Apartment, Private room, $15 / night after the first guest, 0%, 0%, Moderate, within an hour,12906085,199,987,sf,66.3333333333333
1, 1 (Private),1,1, Anytime after 3PM, 11AM, House, Private room,,,, Moderate, within an hour,3028924,170,988,sf,170
1, 1,1,1, Anytime after 3PM, 12AM (midnight), Apartment, Shared room,,,, Flexible, within an hour,13139804,97,989,sf,97
4, 1,1,2, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Strict,,10943035,155,990,sf,38.75
3, 1,1,1,, 12PM (noon), House, Private room,, 0%, 0%, Moderate, within an hour,7759317,119,991,sf,39.6666666666667
2, 1,1,1, Anytime after 2PM, 11AM, House, Private room, No Charge, 0%, 0%, Moderate, within an hour,7348398,100,992,sf,50
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Entire home/apt,, 10%, 0%, Moderate, within an hour,11059383,175,993,sf,87.5
2, 1,1,1, 1PM - 10PM, 11AM, Apartment, Private room, No Charge, 15%, 20%, Strict, within a few hours,7957587,97,994,sf,48.5
3, 1,1,2, Anytime after 5PM, 10AM, House, Entire home/apt, $25 / night after 2 guests, 20%, 0%, Moderate, within a few hours,1489501,53,995,sf,17.6666666666667
2, 1,1,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Moderate, within a few hours,3030653,200,996,sf,100
2, 1,1,1, 2PM - 2AM (next day), 11AM, House, Private room, $20 / night after the first guest, 15%, 30%, Moderate, within an hour,1615158,80,997,sf,40
2, 1,1,1, Anytime after 12PM (noon), 12PM (noon), Apartment, Private room, $30 / night after the first guest, 15%, 40%, Moderate, within an hour,12205354,164,998,sf,82
3, 1,1,2, 3PM - 12AM (midnight), 11AM, House, Private room, $42 / night after 2 guests, 5%, 0%, Strict, within an hour,6557736,85,999,sf,28.3333333333333
3, 1.5,1,1, Anytime after 3PM, 11AM, House, Private room, $50 / night after 2 guests, 0%, 0%, Strict, within an hour,6872214,179,1000,sf,59.6666666666667
4, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt, $10 / night after 2 guests, 10%, 10%, Flexible, within an hour,1137038,106,1001,sf,26.5
2, 1,1,1, 4PM - 2AM (next day), 12PM (noon), Condominium, Private room, No Charge, 0%, 0%, Strict, within an hour,1857709,60,1002,sf,30
6, 2,3,3, Anytime after 3PM, 11AM, House, Entire home/apt,, 0%, 0%, Strict, within an hour,1033754,95,1003,sf,15.8333333333333
4, 1,1,1,,, House, Entire home/apt, $15 / night after 2 guests, 10%, 0%, Strict, within an hour,10943827,159,1004,sf,39.75
2, 1,1,1,, 12PM (noon), Bed & Breakfast, Private room, No Charge, 10%, 0%, Flexible, within a day,10067187,250,1005,sf,125
2, 1 (Private),1,1, 2PM - 12AM (midnight), 11AM, House, Private room,, 0%, 33%, Strict, within a few hours,8195144,90,1006,sf,45
4, 1,1,2, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $20 / night after 2 guests, 15%, 0%, Strict, within an hour,5202841,205,1007,sf,51.25
2, 1 (Private),1,2,, 12PM (noon), House, Entire home/apt,, 15%, 25%, Strict, within an hour,27025,89,1008,sf,44.5
3, 1,1,1,, 12PM (noon), House, Private room,, 0%, 0%, Moderate, within an hour,7759317,207,1009,sf,69
2, 1,1,1, Anytime after 2PM, 11AM, House, Private room, No Charge, 0%, 0%, Moderate, within an hour,7348398,209,1010,sf,104.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Entire home/apt,, 10%, 0%, Moderate, within an hour,11059383,235,1011,sf,117.5
2, 1,1,1, 1PM - 10PM, 11AM, Apartment, Private room, No Charge, 15%, 20%, Strict, within a few hours,7957587,100,1012,sf,50
3, 1,1,2, Anytime after 5PM, 10AM, House, Entire home/apt, $25 / night after 2 guests, 20%, 0%, Moderate, within a few hours,1489501,103,1013,sf,34.3333333333333
2, 1,1,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Moderate, within a few hours,3030653,120,1014,sf,60
2, 1,1,1, 2PM - 2AM (next day), 11AM, House, Private room, $20 / night after the first guest, 15%, 30%, Moderate, within an hour,1615158,174,1015,sf,87
2, 1,1,1, Anytime after 12PM (noon), 12PM (noon), Apartment, Private room, $30 / night after the first guest, 15%, 40%, Moderate, within an hour,12205354,215,1016,sf,107.5
3, 1,1,2, 3PM - 12AM (midnight), 11AM, House, Private room, $42 / night after 2 guests, 5%, 0%, Strict, within an hour,6557736,70,1017,sf,23.3333333333333
3, 1.5,1,1, Anytime after 3PM, 11AM, House, Private room, $50 / night after 2 guests, 0%, 0%, Strict, within an hour,6872214,89,1018,sf,29.6666666666667
4, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt, $10 / night after 2 guests, 10%, 10%, Flexible, within an hour,1137038,113,1019,sf,28.25
2, 1,1,1, 4PM - 2AM (next day), 12PM (noon), Condominium, Private room, No Charge, 0%, 0%, Strict, within an hour,1857709,34,1020,sf,17
6, 2,3,3, Anytime after 3PM, 11AM, House, Entire home/apt,, 0%, 0%, Strict, within an hour,1033754,188,1021,sf,31.3333333333333
4, 1,1,1,,, House, Entire home/apt, $15 / night after 2 guests, 10%, 0%, Strict, within an hour,10943827,100,1022,sf,25
2, 1,1,1,, 12PM (noon), Bed & Breakfast, Private room, No Charge, 10%, 0%, Flexible, within a day,10067187,199,1023,sf,99.5
2, 1 (Private),1,1, 2PM - 12AM (midnight), 11AM, House, Private room,, 0%, 33%, Strict, within a few hours,8195144,170,1024,sf,85
4, 1,1,2, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $20 / night after 2 guests, 15%, 0%, Strict, within an hour,5202841,97,1025,sf,24.25
2, 1 (Private),1,2,, 12PM (noon), House, Entire home/apt,, 15%, 25%, Strict, within an hour,27025,155,1026,sf,77.5
2, 1,1,1,,, Apartment, Private room, No Charge, 15%, 0%, Flexible,,3985721,119,1027,sf,59.5
2, 1,0,1, Anytime after 1PM, 12PM (noon), Apartment, Entire home/apt, $25 / night after the first guest,,, Moderate,,10864428,100,1028,sf,50
2, 1.5,1,1, Anytime after 3PM, 12PM (noon), House, Private room, No Charge, 10%,, Flexible, within an hour,14105254,175,1029,sf,87.5
6, 1 (Private),2,3,,, Apartment, Entire home/apt, No Charge, 10%, 30%, Flexible, within a few hours,13802791,97,1030,sf,16.1666666666667
2, 1,1,1,,, Apartment, Private room, No Charge, 10%, 0%, Flexible,,10823803,53,1031,sf,26.5
2, 0,1,1, Anytime after 3PM, 11AM, Apartment, Private room, No Charge, 5%,, Moderate, within an hour,8685943,200,1032,sf,100
1, 1,1,1,,, Apartment, Private room,, 68%, 74%, Flexible,,6675827,80,1033,sf,80
2, 3,1,1,,, Apartment, Private room, $20 / night after the first guest, 20%, 35%, Flexible, within an hour,13925189,164,1034,sf,82
1, 1,1,1,,, Apartment, Private room,, 0%, 0%, Flexible, within an hour,10999473,85,1035,sf,85
2, 1,1,1, Anytime after 3PM, 11AM, House, Private room, No Charge, 15%, 20%, Strict, within an hour,3416013,179,1036,sf,89.5
3, 1,1,2,,, Apartment, Private room, $30 / night after 2 guests, 0%, 0%, Strict, within an hour,3722412,106,1037,sf,35.3333333333333
2, 1,1,1, 1PM - 3PM, 12PM (noon), Other, Private room,, 10%, 20%, Strict, within an hour,12583759,60,1038,sf,30
2, 1,1,1, Anytime after 3PM, 12PM (noon), House, Private room, No Charge, 13%, 0%, Flexible, within a few hours,4533652,95,1039,sf,47.5
3, 1 (Private),1,2, 2PM - 11PM, 2PM, Condominium, Entire home/apt, No Charge, 0%, 0%, Flexible, within an hour,13149975,159,1040,sf,53
2, 1,1,1, Flexible,, Loft, Private room,, 10%, 15%, Moderate, within an hour,13346086,250,1041,sf,125
2, 1 (Shared),1,1, Anytime after 1PM, 4PM, Apartment, Entire home/apt,, 10%,, Moderate, within a few hours,13866235,90,1042,sf,45
2, 1,1,1,,, Apartment, Private room, No Charge, 0%, 10%, Flexible, within an hour,9545064,205,1043,sf,102.5
2, 1,1,1,,, Apartment, Private room, No Charge, 0%, 0%, Flexible,,9350318,89,1044,sf,44.5
3, 1 (Private),0,1, Anytime after 1PM, 11AM, Apartment, Entire home/apt, $15 / night after 2 guests, 5%, 10%, Strict, within an hour,7115191,100,1045,sf,33.3333333333333
2, 1,1,1,,, Other, Entire home/apt,, 15%, 0%, Flexible, within a few hours,7247351,195,1046,sf,97.5
2, 1 (Shared),1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, No Charge,,, Flexible,,14184574,110,1047,sf,55
2, 1.5,1,1, Anytime after 2PM, 11AM, Apartment, Private room,, 0%, 0%, Moderate, within an hour,4902729,188,1048,sf,94
2, 1,1,1,,, Apartment, Private room,, 13%, 32%, Flexible, within a few hours,12115392,67,1049,sf,33.5
3, 1,1,2, 3PM - 9PM, 11AM, House, Private room, $15 / night after 2 guests,,, Moderate, within an hour,13600947,130,1050,sf,43.3333333333333
1, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room,, 0%, 0%, Flexible, within an hour,8799215,120,1051,sf,120
2, 1,1,1,,, Apartment, Private room, No Charge,,, Flexible, within a day,11460984,39,1052,sf,19.5
2, 1.5 (Shared),1,1, 1PM - 1AM (next day), 11AM, Condominium, Private room, No Charge,,, Strict, within a few hours,14051421,34,1053,sf,17
4, 1,2,2, Anytime after 2PM, 11AM, Apartment, Entire home/apt,,,, Strict, within an hour,9493932,134,1054,sf,33.5
2, 1 (Private),1,1, Anytime after 3PM, 11AM, Condominium, Entire home/apt,, 5%, 19%, Strict, within an hour,7222704,90,1055,sf,45
2, 1 (Private),1,1, Anytime after 7PM, 1PM, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,13417633,159,1056,sf,79.5
2, 1,1,1,,, Other, Entire home/apt, No Charge, 10%, 20%, Moderate, within a day,6529234,93,1057,sf,46.5
1, 1,1,1, 4PM - 2AM (next day), 11AM, Apartment, Private room,,,, Strict, within an hour,10836169,175,1058,sf,175
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room,, 0%, 0%, Moderate, within an hour,4902799,179,1059,sf,89.5
2, 1 (Shared),1,1,,, Apartment, Private room, No Charge,,, Flexible, within a few hours,13625080,135,1060,sf,67.5
1, 1,1,1,,, Apartment, Private room,,,, Strict, within an hour,13301507,129,1061,sf,129
2, 1,1,1,, 11AM, Apartment, Private room, No Charge,,, Strict, within a few hours,9008416,75,1062,sf,37.5
2, 2,1,1,,, Apartment, Private room, $20 / night after the first guest, 0%, 0%, Moderate, within a few hours,256920,108,1063,sf,54
2, 1,1,1,,, Apartment, Private room, No Charge, 0%, 0%, Flexible,,8213336,95,1064,sf,47.5
2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 14%, 20%, Moderate, within an hour,8328410,75,1065,sf,37.5
2, 1,1,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within a few hours,8288229,82,1066,sf,41
2, 1,1,1,,, Apartment, Private room, $10 / night after the first guest,,, Flexible, within a few hours,10250606,80,1067,sf,40
2, 1,0,1, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt, $25 / night after the first guest, 0%, 33%, Strict,,1520734,105,1068,sf,52.5
2, 1 (Private),1,1, Anytime after 4PM, 11AM, Apartment, Private room, No Charge,,, Moderate, within a few hours,12382918,225,1069,sf,112.5
3, 1,1,2, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $35 / night after 2 guests, 10%, 14%, Strict, within an hour,1433917,135,1070,sf,45
5, 1 (Shared),1,3, 4PM - 11PM, 11AM, House, Private room, $45 / night after 2 guests,,, Moderate, within a few hours,10835637,210,1071,sf,42
2, 1.5,1,1,,, Apartment, Private room, No Charge, 0%, 0%, Strict, within a few hours,9149812,105,1072,sf,52.5
3, 1,1,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $25 / night after 2 guests, 0%, 0%, Flexible, within an hour,7583236,108,1073,sf,36
2, 1,1,1, Anytime after 5PM, 12PM (noon), Condominium, Entire home/apt, No Charge, 0%, 0%, Flexible, within an hour,6092596,135,1074,sf,67.5
2, 1,1,1, Anytime after 12PM (noon), 10AM, Apartment, Entire home/apt, No Charge, 15%, 0%, Moderate, within a day,6691920,96,1075,sf,48
1, 1 (Shared),1,1, Anytime after 3PM, 10AM, House, Private room,,,, Moderate, within an hour,13980263,75,1076,sf,75
3, 1,1,2, 4PM - 10PM, 12PM (noon), Apartment, Private room, $15 / night after the first guest, 0%, 0%, Moderate, within an hour,12906085,85,1077,sf,28.3333333333333
1, 1 (Private),1,1, Anytime after 3PM, 11AM, House, Private room,,,, Moderate, within an hour,3028924,79,1078,sf,79
1, 1,1,1, Anytime after 3PM, 12AM (midnight), Apartment, Shared room,,,, Flexible, within an hour,13139804,100,1079,sf,100
4, 1,1,2, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Strict,,10943035,60,1080,sf,15
2, 1,1,1,,, House, Entire home/apt,,,, Moderate, within an hour,8646903,119,1081,sf,59.5
2, 1,1,1,,, House, Entire home/apt, $15 / night after the first guest, 0%, 0%, Strict, within an hour,2847155,100,1082,sf,50
2, 1,1,1, Anytime after 2PM, 11AM, Townhouse, Private room, No Charge, 15%, 25%, Moderate, within a few hours,11927254,175,1083,sf,87.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 0%, 0%, Moderate, within an hour,4885932,97,1084,sf,48.5
2, 1,1,1,,, Apartment, Private room, $40 / night after the first guest, 10%, 15%, Flexible, within a day,12522214,53,1085,sf,26.5
1, 2,1,1, Anytime after 3PM, 1PM, House, Private room,, 0%, 0%, Moderate, within an hour,997382,200,1086,sf,200
4, 1,1,1,,, Apartment, Entire home/apt, $10 / night after 2 guests,,, Moderate, within a few hours,10745423,80,1087,sf,20
1, 1,1,1,,, Apartment, Private room,, 14%, 22%, Flexible, within a few hours,909063,164,1088,sf,164
2, 1,1,1, 3PM - 2AM (next day), 11AM, Apartment, Entire home/apt,, 5%, 10%, Moderate, within an hour,2518781,85,1089,sf,42.5
2, 1,1,1, Anytime after 3PM, 1PM, House, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,4156390,179,1090,sf,89.5
4, 1,1,2, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $20 / night after 2 guests, 0%, 0%, Strict, within an hour,6156195,106,1091,sf,26.5
2, 1,1,1, Anytime after 12PM (noon), 12PM (noon), House, Private room, No Charge,,, Flexible, within a few hours,13893993,60,1092,sf,30
1, 1,1,1,,, House, Private room,,,, Flexible, within a day,9473338,95,1093,sf,95
4, 1,1,2, Anytime after 3PM, 11AM, House, Private room, $15 / night after 2 guests, 15%, 0%, Flexible, within a few hours,14090819,159,1094,sf,39.75
2, 1 (Private),1,1, 2PM - 9PM, 12PM (noon), Apartment, Private room, No Charge, 0%, 0%, Moderate, within an hour,8697987,250,1095,sf,125
2, 1,1,1,, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,10412144,90,1096,sf,45
2, 1.5,1,1,,, House, Private room, No Charge, 5%, 0%, Moderate, within an hour,654279,205,1097,sf,102.5
6, 1,3,3, 3PM - 2AM (next day), 11AM, Apartment, Entire home/apt,, 0%, 0%, Strict, within an hour,13916640,89,1098,sf,14.8333333333333
2, 2,1,1,,, Apartment, Private room, $20 / night after the first guest, 0%, 0%, Moderate, within a few hours,256920,207,1099,sf,103.5
2, 1,1,1,,, Apartment, Private room, No Charge, 0%, 0%, Flexible,,8213336,209,1100,sf,104.5
2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 14%, 20%, Moderate, within an hour,8328410,235,1101,sf,117.5
2, 1,1,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within a few hours,8288229,100,1102,sf,50
2, 1,1,1,,, Apartment, Private room, $10 / night after the first guest,,, Flexible, within a few hours,10250606,103,1103,sf,51.5
2, 1,0,1, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt, $25 / night after the first guest, 0%, 33%, Strict,,1520734,120,1104,sf,60
2, 1 (Private),1,1, Anytime after 4PM, 11AM, Apartment, Private room, No Charge,,, Moderate, within a few hours,12382918,174,1105,sf,87
3, 1,1,2, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $35 / night after 2 guests, 10%, 14%, Strict, within an hour,1433917,215,1106,sf,71.6666666666667
5, 1 (Shared),1,3, 4PM - 11PM, 11AM, House, Private room, $45 / night after 2 guests,,, Moderate, within a few hours,10835637,70,1107,sf,14
2, 1.5,1,1,,, Apartment, Private room, No Charge, 0%, 0%, Strict, within a few hours,9149812,89,1108,sf,44.5
3, 1,1,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $25 / night after 2 guests, 0%, 0%, Flexible, within an hour,7583236,113,1109,sf,37.6666666666667
2, 1,1,1, Anytime after 5PM, 12PM (noon), Condominium, Entire home/apt, No Charge, 0%, 0%, Flexible, within an hour,6092596,34,1110,sf,17
2, 1,1,1, Anytime after 12PM (noon), 10AM, Apartment, Entire home/apt, No Charge, 15%, 0%, Moderate, within a day,6691920,188,1111,sf,94
1, 1 (Shared),1,1, Anytime after 3PM, 10AM, House, Private room,,,, Moderate, within an hour,13980263,100,1112,sf,100
3, 1,1,2, 4PM - 10PM, 12PM (noon), Apartment, Private room, $15 / night after the first guest, 0%, 0%, Moderate, within an hour,12906085,199,1113,sf,66.3333333333333
1, 1 (Private),1,1, Anytime after 3PM, 11AM, House, Private room,,,, Moderate, within an hour,3028924,170,1114,sf,170
1, 1,1,1, Anytime after 3PM, 12AM (midnight), Apartment, Shared room,,,, Flexible, within an hour,13139804,97,1115,sf,97
4, 1,1,2, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Strict,,10943035,155,1116,sf,38.75
3, 1,1,1,, 12PM (noon), House, Private room,, 0%, 0%, Moderate, within an hour,7759317,100,1117,sf,33.3333333333333
2, 1,1,1, Anytime after 2PM, 11AM, House, Private room, No Charge, 0%, 0%, Moderate, within an hour,7348398,195,1118,sf,97.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Entire home/apt,, 10%, 0%, Moderate, within an hour,11059383,110,1119,sf,55
2, 1,1,1, 1PM - 10PM, 11AM, Apartment, Private room, No Charge, 15%, 20%, Strict, within a few hours,7957587,188,1120,sf,94
3, 1,1,2, Anytime after 5PM, 10AM, House, Entire home/apt, $25 / night after 2 guests, 20%, 0%, Moderate, within a few hours,1489501,67,1121,sf,22.3333333333333
2, 1,1,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Moderate, within a few hours,3030653,130,1122,sf,65
2, 1,1,1, 2PM - 2AM (next day), 11AM, House, Private room, $20 / night after the first guest, 15%, 30%, Moderate, within an hour,1615158,120,1123,sf,60
2, 1,1,1, Anytime after 12PM (noon), 12PM (noon), Apartment, Private room, $30 / night after the first guest, 15%, 40%, Moderate, within an hour,12205354,39,1124,sf,19.5
3, 1,1,2, 3PM - 12AM (midnight), 11AM, House, Private room, $42 / night after 2 guests, 5%, 0%, Strict, within an hour,6557736,34,1125,sf,11.3333333333333
3, 1.5,1,1, Anytime after 3PM, 11AM, House, Private room, $50 / night after 2 guests, 0%, 0%, Strict, within an hour,6872214,134,1126,sf,44.6666666666667
4, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt, $10 / night after 2 guests, 10%, 10%, Flexible, within an hour,1137038,90,1127,sf,22.5
2, 1,1,1, 4PM - 2AM (next day), 12PM (noon), Condominium, Private room, No Charge, 0%, 0%, Strict, within an hour,1857709,159,1128,sf,79.5
6, 2,3,3, Anytime after 3PM, 11AM, House, Entire home/apt,, 0%, 0%, Strict, within an hour,1033754,93,1129,sf,15.5
4, 1,1,1,,, House, Entire home/apt, $15 / night after 2 guests, 10%, 0%, Strict, within an hour,10943827,175,1130,sf,43.75
2, 1,1,1,, 12PM (noon), Bed & Breakfast, Private room, No Charge, 10%, 0%, Flexible, within a day,10067187,179,1131,sf,89.5
2, 1 (Private),1,1, 2PM - 12AM (midnight), 11AM, House, Private room,, 0%, 33%, Strict, within a few hours,8195144,135,1132,sf,67.5
4, 1,1,2, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $20 / night after 2 guests, 15%, 0%, Strict, within an hour,5202841,129,1133,sf,32.25
2, 1 (Private),1,2,, 12PM (noon), House, Entire home/apt,, 15%, 25%, Strict, within an hour,27025,75,1134,sf,37.5
2, 1,1,1, 2PM - 10PM, 11AM, House, Entire home/apt, No Charge, 0%, 0%, Flexible, within a few hours,9340256,160,1135,sf,80
2, 1,1,1, 2PM - 1AM (next day), 11AM, House, Private room, No Charge, 15%, 30%, Moderate, within a few hours,3201323,155,1136,sf,77.5
2, 1 (Private),0,1, Anytime after 3PM, 11AM, Condominium, Entire home/apt, No Charge,,, Moderate, within an hour,10437411,135,1137,sf,67.5
2, 1,1,1, Anytime after 4PM, 11AM, House, Private room, No Charge, 0%, 5%, Strict, within a few hours,589676,140,1138,sf,70
4, 1,1,2, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Strict,,10943035,95,1139,sf,23.75
2, 1 (Private),1,1, 5PM - 7PM, 11AM, House, Private room,, 10%,, Strict, within a few hours,1633173,99,1140,sf,49.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Entire home/apt, $17 / night after the first guest, 12%, 15%, Moderate, within an hour,808660,80,1141,sf,40
4, 1,1,2, 3PM - 9PM, 11AM, House, Private room, No Charge, 0%, 0%, Moderate, within a few hours,14031165,50,1142,sf,12.5
1, 2.5,1,1, Anytime after 5PM, 11AM, House, Shared room,, 0%, 0%, Strict, within an hour,7345033,130,1143,sf,130
1, 1,1,1, Anytime after 3PM, 12AM (midnight), Apartment, Shared room,,,, Flexible, within an hour,13139804,205,1144,sf,205
2, 1,1,1, Anytime after 3PM, 11AM, House, Private room,, 0%, 10%, Strict, within an hour,7227859,300,1145,sf,150
2, 1,1,1, 6PM - 10PM, 11AM, Apartment, Private room, $20 / night after the first guest, 0%, 0%, Flexible, within a few hours,8028929,143,1146,sf,71.5
2, 1 (Private),1,1, 2PM - 9PM, 12PM (noon), Apartment, Private room, No Charge, 0%, 0%, Moderate, within an hour,8697987,125,1147,sf,62.5
2, 1 (Shared),1,1, Anytime after 3PM, 11AM, House, Private room, $10 / night after the first guest, 5%, 0%, Moderate, within an hour,13127954,98,1148,sf,49
2, 1,1,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Moderate, within a few hours,8717641,225,1149,sf,112.5
4, 1,0,2, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within a few hours,1684346,185,1150,sf,46.25
3, 1 (Private),1,3, Anytime after 4PM, 11AM, House, Private room, $25 / night after 2 guests, 0%, 0%, Moderate, within an hour,3836052,100,1151,sf,33.3333333333333
2, 1,1,1, Anytime after 3PM, 11AM, House, Private room, $20 / night after the first guest, 0%, 0%, Moderate, within an hour,4387067,120,1152,sf,60
2, 2,1,1,,, Apartment, Private room, $20 / night after the first guest, 0%, 0%, Moderate, within a few hours,256920,207,1153,sf,103.5
2, 1,1,1,,, Apartment, Private room, No Charge, 0%, 0%, Flexible,,8213336,209,1154,sf,104.5
2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 14%, 20%, Moderate, within an hour,8328410,235,1155,sf,117.5
2, 1,1,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within a few hours,8288229,100,1156,sf,50
