Accommodates,Bathrooms,Bedrooms,Beds,Check.In,Check.Out,Property.type,Room.type,Extra.people,Weekly.discount,Monthly.discount,Cancellation,Response.time,ID,price,e,city,price_per_indv
 4, 1,1,2, Anytime after 3PM,, Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,13713841,90,875,ny,15
 2, 1,1,1,,, Apartment, Private room, No Charge,,, Flexible, within an hour,9653522,225,876,ny,56.25
 2, 1,1,1,,, Apartment, Entire home/apt, No Charge, 24%, 0%, Flexible, within an hour,9280902,98,877,ny,24.5
 2, 1 (Private),1,2, 1PM - 10PM, 1PM, Apartment, Entire home/apt,, 10%, 25%, Flexible, within an hour,7800113,155,878,ny,38.75
 1, 1,1,1,,, Apartment, Shared room,,,, Flexible, within an hour,13952443,35,879,ny,35
 2, 1 (Shared),1,1,,, Apartment, Private room, No Charge, 10%, 30%, Flexible, within an hour,12336668,80,880,ny,20
 1, 1 (Private),1,1, 7PM - 12AM (midnight), 7PM, Apartment, Private room,, 5%, 6%, Strict, within an hour,13033009,72,881,ny,72
 2, 1,0,1,,, Apartment, Entire home/apt, No Charge, 0%, 0%, Flexible, within an hour,8033609,119,882,ny,29.75
 2, 1,1,1, Flexible, 12PM (noon), Apartment, Private room, No Charge, 15%, 20%, Moderate, within an hour,13348987,125,883,ny,31.25
 2, 1 (Private),1,1, 8AM - 11PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 10%, 20%, Moderate, within a day,13685871,42,884,ny,10.5
 1, 1 (Shared),1,1, Flexible, 11AM, Apartment, Shared room,,,, Moderate, within a few hours,13328523,45,885,ny,45
 2, 1,0,1,, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,12864499,120,886,ny,30
 2, 1,1,1,, 3PM, Apartment, Entire home/apt,, 3%, 15%, Strict, within a few hours,9531442,73,887,ny,18.25
 1, 1 (Shared),1,4, 8AM - 12AM (midnight),, Apartment, Shared room,,,, Flexible, within an hour,13857142,100,888,ny,100
 1, 1,1,2, 12PM (noon) - 9PM, 2PM, Apartment, Private room,, 15%,, Strict, within an hour,12973878,125,889,ny,125
 2, 1,0,1, Flexible,, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,13564452,125,890,ny,31.25
 2, 1,2,1,,, Apartment, Entire home/apt, No Charge,,, Strict, within an hour,14010544,35,891,ny,8.75
 2, 2,1,1,,, Apartment, Private room,, 0%, 0%, Moderate, within a few hours,2284027,59,892,ny,14.75
 2, 1,1,1, Anytime after 12PM (noon),, Apartment, Entire home/apt, $50 / night after the first guest, 0%, 0%, Flexible, within a few hours,10790271,425,893,ny,106.25
 2, 1,1,1,,, Apartment, Private room, $5 / night after the first guest, 0%, 0%, Flexible, within an hour,13894166,50,894,ny,12.5
 2, 1,1,1, Anytime after 1PM, 11AM, Loft, Private room, No Charge,,, Strict, within an hour,13282587,85,895,ny,21.25
 2, 1,0,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge, 10%,, Flexible, within an hour,14110808,42,896,ny,10.5
 2, 1.5,1,1, 2PM - 2AM (next day), 12PM (noon), Apartment, Private room, $10 / night after the first guest, 0%, 10%, Flexible, within an hour,11611213,65,897,ny,16.25
 2, 1,0,1, Anytime after 12PM (noon), 12PM (noon), Apartment, Entire home/apt, No Charge, 20%, 0%, Moderate, within an hour,9550525,10,898,ny,2.5
 2, 1,1,1,,, Apartment, Private room, No Charge, 15%, 40%, Flexible, within an hour,13360231,18,899,ny,4.5
 2, 1,1,1, Anytime after 3PM, 11AM, Apartment, Private room, No Charge,,, Strict, within a few hours,13625663,135,900,ny,33.75
 2, 1,1,1, 8AM - 11PM, 11AM, Apartment, Private room, $5 / night after the first guest, 10%,, Moderate, within an hour,12088134,28,901,ny,7
 1, 1 (Shared),1,1, Anytime after 2PM, 12PM (noon), House, Private room,,,, Moderate, within an hour,14153230,74,902,ny,74
 3, 1 (Shared),1,2, Flexible, 11AM, Apartment, Private room,, 0%,, Moderate, within an hour,13784393,55,903,ny,11
 3, 1,1,1, 2PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, No Charge,,, Strict, within an hour,13433642,56,904,ny,11.2
 2, 1,1,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge, 15%, 30%, Flexible, within an hour,14125013,270,905,ny,67.5
 2, 2 (Private),1,1, Anytime after 11AM, 10PM, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,14105094,115,906,ny,28.75
 3, 1,0,1, 2PM - 8PM, 12PM (noon), Apartment, Entire home/apt,, 0%, 0%, Moderate, within an hour,12851067,175,907,ny,35
 4, 1,1,2, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 10%, 0%, Strict, within an hour,13847526,145,908,ny,24.1666666666667
 2, 1 (Private),0,1, 12PM (noon) - 3PM, 10AM, Apartment, Entire home/apt, No Charge,,, Flexible, within a few hours,13494654,95,909,ny,23.75
 4, 1,1,2, Anytime after 3PM,, Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,13713841,125,910,ny,20.8333333333333
 2, 1,1,1,,, Apartment, Private room, No Charge,,, Flexible, within an hour,9653522,90,911,ny,22.5
 2, 1,1,1,,, Apartment, Entire home/apt, No Charge, 24%, 0%, Flexible, within an hour,9280902,225,912,ny,56.25
 2, 1 (Private),1,2, 1PM - 10PM, 1PM, Apartment, Entire home/apt,, 10%, 25%, Flexible, within an hour,7800113,98,913,ny,24.5
 1, 1,1,1,,, Apartment, Shared room,,,, Flexible, within an hour,13952443,155,914,ny,155
 2, 1 (Shared),1,1,,, Apartment, Private room, No Charge, 10%, 30%, Flexible, within an hour,12336668,35,915,ny,8.75
 1, 1 (Private),1,1, 7PM - 12AM (midnight), 7PM, Apartment, Private room,, 5%, 6%, Strict, within an hour,13033009,80,916,ny,80
 2, 1,0,1,,, Apartment, Entire home/apt, No Charge, 0%, 0%, Flexible, within an hour,8033609,72,917,ny,18
 2, 1,1,2,,, Apartment, Private room, $25 / night after the first guest, 0%, 20%, Flexible, within an hour,10250621,119,918,ny,29.75
 2, 1,0,1,,, Condominium, Entire home/apt, No Charge, 29%, 51%, Strict, within an hour,9367472,42,919,ny,10.5
 1, 1 (Shared),1,1, Anytime after 3PM, 11AM, House, Private room,, 15%,, Flexible, within an hour,11711862,45,920,ny,45
 2, 1,1,1, 8AM - 11PM, 11AM, Apartment, Private room, $5 / night after the first guest, 10%,, Moderate, within an hour,12088134,120,921,ny,30
 1, 1 (Shared),1,1, Anytime after 2PM, 12PM (noon), House, Private room,,,, Moderate, within an hour,14153230,73,922,ny,73
 3, 1 (Shared),1,2, Flexible, 11AM, Apartment, Private room,, 0%,, Moderate, within an hour,13784393,100,923,ny,20
 3, 1,1,1, 2PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, No Charge,,, Strict, within an hour,13433642,125,924,ny,25
 2, 1,1,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge, 15%, 30%, Flexible, within an hour,14125013,125,925,ny,31.25
 2, 2 (Private),1,1, Anytime after 11AM, 10PM, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,14105094,35,926,ny,8.75
 3, 1,0,1, 2PM - 8PM, 12PM (noon), Apartment, Entire home/apt,, 0%, 0%, Moderate, within an hour,12851067,59,927,ny,11.8
 4, 1,1,2, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 10%, 0%, Strict, within an hour,13847526,425,928,ny,70.8333333333333
 2, 1 (Private),0,1, 12PM (noon) - 3PM, 10AM, Apartment, Entire home/apt, No Charge,,, Flexible, within a few hours,13494654,50,929,ny,12.5
 4, 1,1,2, Anytime after 3PM,, Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,13713841,85,930,ny,14.1666666666667
 2, 1,1,1,,, Apartment, Private room, No Charge,,, Flexible, within an hour,9653522,42,931,ny,10.5
 2, 1,1,1,,, Apartment, Entire home/apt, No Charge, 24%, 0%, Flexible, within an hour,9280902,65,932,ny,16.25
 2, 1 (Private),1,2, 1PM - 10PM, 1PM, Apartment, Entire home/apt,, 10%, 25%, Flexible, within an hour,7800113,10,933,ny,2.5
 1, 1,1,1,,, Apartment, Shared room,,,, Flexible, within an hour,13952443,18,934,ny,18
 2, 1 (Shared),1,1,,, Apartment, Private room, No Charge, 10%, 30%, Flexible, within an hour,12336668,135,935,ny,33.75
 1, 1 (Private),1,1, 7PM - 12AM (midnight), 7PM, Apartment, Private room,, 5%, 6%, Strict, within an hour,13033009,65,936,ny,65
 2, 1,1,1,,, Apartment, Private room, No Charge, 15%, 30%, Strict, within a few hours,1124012,65,937,ny,16.25
 2, 1 (Private),1,1, 12PM (noon) - 6PM, 2PM, Apartment, Entire home/apt, No Charge, 5%,, Moderate, within a few hours,7491626,185,938,ny,46.25
 2, 1,1,1, Anytime after 3PM,, Apartment, Private room, $25 / night after the first guest, 13%,, Flexible, within an hour,14180341,55,939,ny,13.75
 2, 1,1,1,, 12PM (noon), Apartment, Private room,, 0%, 0%, Moderate, within an hour,7918355,170,940,ny,42.5
 4, 1,1,2, 3PM - 11PM, 1PM, Apartment, Entire home/apt, $10 / night after 2 guests, 21%, 49%, Moderate, within an hour,12725523,160,941,ny,26.6666666666667
 2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt,, 0%, 0%, Strict, within an hour,3048226,25,942,ny,6.25
 2, 1 (Shared),1,1, 11AM - 6PM, 11AM, Apartment, Private room, No Charge, 0%, 0%, Moderate, within an hour,11701222,41,943,ny,10.25
 2, 1,1,1,,, Apartment, Private room, No Charge, 0%, 15%, Flexible, within an hour,9132760,100,944,ny,25
 1, 1,1,1,,, Apartment, Private room,, 0%, 0%, Strict, within an hour,8984484,425,945,ny,425
 2, 1,0,1,, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,10729801,65,946,ny,16.25
 2, 1.5 (Shared),1,1, Anytime after 3PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Flexible, within an hour,6424952,122,947,ny,30.5
 3, 1 (Private),1,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,13490410,58,948,ny,11.6
 3, 1,1,2,,, Apartment, Private room, $20 / night after 2 guests, 0%, 0%, Moderate, within an hour,4143937,200,949,ny,40
 1, 1,1,2, 12PM (noon) - 9PM, 2PM, Apartment, Private room,, 15%,, Strict, within an hour,12973878,125,950,ny,125
 2, 1,1,1, Anytime after 5PM, 11AM, Apartment, Private room, $18 / night after the first guest, 0%, 0%, Strict, within an hour,9875883,49,951,ny,12.25
 1, 1 (Shared),1,1,,, Apartment, Private room,,,, Moderate, within an hour,13912003,100,952,ny,100
 1, 1.5 (Shared),1,1,,, Apartment, Private room,,, 31%, Flexible, within a few hours,13795455,60,953,ny,60
 1, 1,1,1,,, Apartment, Private room,, 5%, 10%, Moderate, within an hour,7824945,119,954,ny,119
 2, 1,1,1,,, Apartment, Private room, No Charge, 15%, 30%, Strict, within a few hours,1124012,65,955,ny,16.25
 2, 1 (Private),1,1, 12PM (noon) - 6PM, 2PM, Apartment, Entire home/apt, No Charge, 5%,, Moderate, within a few hours,7491626,185,956,ny,46.25
 2, 1,1,1, Anytime after 3PM,, Apartment, Private room, $25 / night after the first guest, 13%,, Flexible, within an hour,14180341,55,957,ny,13.75
 2, 1,1,1,, 12PM (noon), Apartment, Private room,, 0%, 0%, Moderate, within an hour,7918355,170,958,ny,42.5
 4, 1,1,2, 3PM - 11PM, 1PM, Apartment, Entire home/apt, $10 / night after 2 guests, 21%, 49%, Moderate, within an hour,12725523,160,959,ny,26.6666666666667
 2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt,, 0%, 0%, Strict, within an hour,3048226,25,960,ny,6.25
 2, 1 (Shared),1,1, 11AM - 6PM, 11AM, Apartment, Private room, No Charge, 0%, 0%, Moderate, within an hour,11701222,41,961,ny,10.25
 2, 1,1,1,,, Apartment, Private room, No Charge, 0%, 15%, Flexible, within an hour,9132760,100,962,ny,25
 1, 1,1,1,,, Apartment, Private room,, 0%, 0%, Strict, within an hour,8984484,425,963,ny,425
 2, 1,0,1,, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,10729801,65,964,ny,16.25
 2, 1.5 (Shared),1,1, Anytime after 3PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Flexible, within an hour,6424952,122,965,ny,30.5
 3, 1 (Private),1,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,13490410,58,966,ny,11.6
 3, 1,1,2,,, Apartment, Private room, $20 / night after 2 guests, 0%, 0%, Moderate, within an hour,4143937,200,967,ny,40
 1, 1,1,2, 12PM (noon) - 9PM, 2PM, Apartment, Private room,, 15%,, Strict, within an hour,12973878,125,968,ny,125
 2, 1,1,1, Anytime after 5PM, 11AM, Apartment, Private room, $18 / night after the first guest, 0%, 0%, Strict, within an hour,9875883,49,969,ny,12.25
 1, 1 (Shared),1,1,,, Apartment, Private room,,,, Moderate, within an hour,13912003,100,970,ny,100
 1, 1.5 (Shared),1,1,,, Apartment, Private room,,, 31%, Flexible, within a few hours,13795455,60,971,ny,60
 1, 1,1,1,,, Apartment, Private room,, 5%, 10%, Moderate, within an hour,7824945,119,972,ny,119
 2, 1,1,1,,, Apartment, Private room, No Charge, 15%, 30%, Strict, within a few hours,1124012,82,973,ny,20.5
 2, 1 (Private),1,1, 12PM (noon) - 6PM, 2PM, Apartment, Entire home/apt, No Charge, 5%,, Moderate, within a few hours,7491626,148,974,ny,37
 2, 1,1,1, Anytime after 3PM,, Apartment, Private room, $25 / night after the first guest, 13%,, Flexible, within an hour,14180341,139,975,ny,34.75
 2, 1,1,1,, 12PM (noon), Apartment, Private room,, 0%, 0%, Moderate, within an hour,7918355,99,976,ny,24.75
 4, 1,1,2, 3PM - 11PM, 1PM, Apartment, Entire home/apt, $10 / night after 2 guests, 21%, 49%, Moderate, within an hour,12725523,50,977,ny,8.33333333333333
 2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt,, 0%, 0%, Strict, within an hour,3048226,215,978,ny,53.75
 2, 1 (Shared),1,1, 11AM - 6PM, 11AM, Apartment, Private room, No Charge, 0%, 0%, Moderate, within an hour,11701222,80,979,ny,20
 2, 1,1,1,,, Apartment, Private room, No Charge, 0%, 15%, Flexible, within an hour,9132760,130,980,ny,32.5
 1, 1,1,1,,, Apartment, Private room,, 0%, 0%, Strict, within an hour,8984484,80,981,ny,80
 2, 1,0,1,, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,10729801,139,982,ny,34.75
 2, 1.5 (Shared),1,1, Anytime after 3PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Flexible, within an hour,6424952,90,983,ny,22.5
 3, 1 (Private),1,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,13490410,41,984,ny,8.2
 3, 1,1,2,,, Apartment, Private room, $20 / night after 2 guests, 0%, 0%, Moderate, within an hour,4143937,59,985,ny,11.8
 1, 1,1,2, 12PM (noon) - 9PM, 2PM, Apartment, Private room,, 15%,, Strict, within an hour,12973878,55,986,ny,55
 2, 1,1,1, Anytime after 5PM, 11AM, Apartment, Private room, $18 / night after the first guest, 0%, 0%, Strict, within an hour,9875883,50,987,ny,12.5
 1, 1 (Shared),1,1,,, Apartment, Private room,,,, Moderate, within an hour,13912003,88,988,ny,88
 1, 1.5 (Shared),1,1,,, Apartment, Private room,,, 31%, Flexible, within a few hours,13795455,125,989,ny,125
 1, 1,1,1,,, Apartment, Private room,, 5%, 10%, Moderate, within an hour,7824945,35,990,ny,35
 2, 1,1,1, Flexible, 12PM (noon), Apartment, Private room, No Charge, 15%, 20%, Moderate, within an hour,13348987,45,991,ny,11.25
 2, 1 (Private),1,1, 8AM - 11PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 10%, 20%, Moderate, within a day,13685871,65,992,ny,16.25
 1, 1 (Shared),1,1, Flexible, 11AM, Apartment, Shared room,,,, Moderate, within a few hours,13328523,185,993,ny,185
 2, 1,0,1,, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,12864499,55,994,ny,13.75
 2, 1,1,1,, 3PM, Apartment, Entire home/apt,, 3%, 15%, Strict, within a few hours,9531442,170,995,ny,42.5
 1, 1 (Shared),1,4, 8AM - 12AM (midnight),, Apartment, Shared room,,,, Flexible, within an hour,13857142,160,996,ny,160
 1, 1,1,2, 12PM (noon) - 9PM, 2PM, Apartment, Private room,, 15%,, Strict, within an hour,12973878,25,997,ny,25
 2, 1,0,1, Flexible,, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,13564452,41,998,ny,10.25
 2, 1,2,1,,, Apartment, Entire home/apt, No Charge,,, Strict, within an hour,14010544,100,999,ny,25
 2, 2,1,1,,, Apartment, Private room,, 0%, 0%, Moderate, within a few hours,2284027,425,1000,ny,106.25
 2, 1,1,1, Anytime after 12PM (noon),, Apartment, Entire home/apt, $50 / night after the first guest, 0%, 0%, Flexible, within a few hours,10790271,65,1001,ny,16.25
 2, 1,1,1,,, Apartment, Private room, $5 / night after the first guest, 0%, 0%, Flexible, within an hour,13894166,122,1002,ny,30.5
 2, 1,1,1, Anytime after 1PM, 11AM, Loft, Private room, No Charge,,, Strict, within an hour,13282587,58,1003,ny,14.5
 2, 1,0,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge, 10%,, Flexible, within an hour,14110808,200,1004,ny,50
 2, 1.5,1,1, 2PM - 2AM (next day), 12PM (noon), Apartment, Private room, $10 / night after the first guest, 0%, 10%, Flexible, within an hour,11611213,125,1005,ny,31.25
 2, 1,0,1, Anytime after 12PM (noon), 12PM (noon), Apartment, Entire home/apt, No Charge, 20%, 0%, Moderate, within an hour,9550525,49,1006,ny,12.25
 2, 1,1,1,,, Apartment, Private room, No Charge, 15%, 40%, Flexible, within an hour,13360231,100,1007,ny,25
 2, 1,1,1, Anytime after 3PM, 11AM, Apartment, Private room, No Charge,,, Strict, within a few hours,13625663,60,1008,ny,15
 2, 1,1,1,,, Apartment, Private room, No Charge, 15%, 30%, Strict, within a few hours,1124012,28,1009,ny,7
 2, 1 (Private),1,1, 12PM (noon) - 6PM, 2PM, Apartment, Entire home/apt, No Charge, 5%,, Moderate, within a few hours,7491626,74,1010,ny,18.5
 2, 1,1,1, Anytime after 3PM,, Apartment, Private room, $25 / night after the first guest, 13%,, Flexible, within an hour,14180341,55,1011,ny,13.75
 2, 1,1,1,, 12PM (noon), Apartment, Private room,, 0%, 0%, Moderate, within an hour,7918355,56,1012,ny,14
 4, 1,1,2, 3PM - 11PM, 1PM, Apartment, Entire home/apt, $10 / night after 2 guests, 21%, 49%, Moderate, within an hour,12725523,270,1013,ny,45
 2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt,, 0%, 0%, Strict, within an hour,3048226,115,1014,ny,28.75
 2, 1 (Shared),1,1, 11AM - 6PM, 11AM, Apartment, Private room, No Charge, 0%, 0%, Moderate, within an hour,11701222,175,1015,ny,43.75
 2, 1,1,1,,, Apartment, Private room, No Charge, 0%, 15%, Flexible, within an hour,9132760,145,1016,ny,36.25
 1, 1,1,1,,, Apartment, Private room,, 0%, 0%, Strict, within an hour,8984484,95,1017,ny,95
 2, 1,0,1,, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,10729801,125,1018,ny,31.25
 2, 1.5 (Shared),1,1, Anytime after 3PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Flexible, within an hour,6424952,90,1019,ny,22.5
 3, 1 (Private),1,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,13490410,225,1020,ny,45
 3, 1,1,2,,, Apartment, Private room, $20 / night after 2 guests, 0%, 0%, Moderate, within an hour,4143937,98,1021,ny,19.6
 1, 1,1,2, 12PM (noon) - 9PM, 2PM, Apartment, Private room,, 15%,, Strict, within an hour,12973878,155,1022,ny,155
 2, 1,1,1, Anytime after 5PM, 11AM, Apartment, Private room, $18 / night after the first guest, 0%, 0%, Strict, within an hour,9875883,35,1023,ny,8.75
 1, 1 (Shared),1,1,,, Apartment, Private room,,,, Moderate, within an hour,13912003,80,1024,ny,80
 1, 1.5 (Shared),1,1,,, Apartment, Private room,,, 31%, Flexible, within a few hours,13795455,72,1025,ny,72
 1, 1,1,1,,, Apartment, Private room,, 5%, 10%, Moderate, within an hour,7824945,119,1026,ny,119
 2, 1,1,1, Anytime after 3PM,, Apartment, Private room, $25 / night after the first guest, 13%,, Flexible, within an hour,14180341,82,1027,ny,20.5
 2, 1,1,1,, 12PM (noon), Apartment, Private room,, 0%, 0%, Moderate, within an hour,7918355,148,1028,ny,37
 4, 1,1,2, 3PM - 11PM, 1PM, Apartment, Entire home/apt, $10 / night after 2 guests, 21%, 49%, Moderate, within an hour,12725523,139,1029,ny,23.1666666666667
 2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt,, 0%, 0%, Strict, within an hour,3048226,99,1030,ny,24.75
 2, 1 (Shared),1,1, 11AM - 6PM, 11AM, Apartment, Private room, No Charge, 0%, 0%, Moderate, within an hour,11701222,50,1031,ny,12.5
 2, 1,1,1,,, Apartment, Private room, No Charge, 0%, 15%, Flexible, within an hour,9132760,215,1032,ny,53.75
 1, 1,1,1,,, Apartment, Private room,, 0%, 0%, Strict, within an hour,8984484,80,1033,ny,80
 2, 1,0,1,, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,10729801,130,1034,ny,32.5
 2, 1.5 (Shared),1,1, Anytime after 3PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Flexible, within an hour,6424952,80,1035,ny,20
 3, 1 (Private),1,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,13490410,139,1036,ny,27.8
 3, 1,1,2,,, Apartment, Private room, $20 / night after 2 guests, 0%, 0%, Moderate, within an hour,4143937,90,1037,ny,18
 1, 1,1,2, 12PM (noon) - 9PM, 2PM, Apartment, Private room,, 15%,, Strict, within an hour,12973878,41,1038,ny,41
 2, 1,1,1, Anytime after 5PM, 11AM, Apartment, Private room, $18 / night after the first guest, 0%, 0%, Strict, within an hour,9875883,59,1039,ny,14.75
 1, 1 (Shared),1,1,,, Apartment, Private room,,,, Moderate, within an hour,13912003,55,1040,ny,55
 1, 1.5 (Shared),1,1,,, Apartment, Private room,,, 31%, Flexible, within a few hours,13795455,50,1041,ny,50
 1, 1,1,1,,, Apartment, Private room,, 5%, 10%, Moderate, within an hour,7824945,88,1042,ny,88
 2, 1 (Private),0,1, Flexible, 12PM (noon), Apartment, Entire home/apt,, 10%,, Strict, within an hour,12930278,125,1043,ny,31.25
 2, 1 (Shared),1,1, Flexible, 9AM, Apartment, Shared room, No Charge, 0%, 0%, Flexible, within an hour,13466227,35,1044,ny,8.75
 1, 1 (Shared),1,1, Anytime after 3PM, 11AM, House, Private room,, 15%,, Flexible, within an hour,11711862,150,1045,ny,150
 2, 1,1,1, 8AM - 11PM, 11AM, Apartment, Private room, $5 / night after the first guest, 10%,, Moderate, within an hour,12088134,45,1046,ny,11.25
 1, 1 (Shared),1,1, Anytime after 2PM, 12PM (noon), House, Private room,,,, Moderate, within an hour,14153230,65,1047,ny,65
 3, 1 (Shared),1,2, Flexible, 11AM, Apartment, Private room,, 0%,, Moderate, within an hour,13784393,185,1048,ny,37
 3, 1,1,1, 2PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, No Charge,,, Strict, within an hour,13433642,55,1049,ny,11
 2, 1,1,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge, 15%, 30%, Flexible, within an hour,14125013,170,1050,ny,42.5
 2, 2 (Private),1,1, Anytime after 11AM, 10PM, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,14105094,160,1051,ny,40
 3, 1,0,1, 2PM - 8PM, 12PM (noon), Apartment, Entire home/apt,, 0%, 0%, Moderate, within an hour,12851067,25,1052,ny,5
 4, 1,1,2, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 10%, 0%, Strict, within an hour,13847526,41,1053,ny,6.83333333333333
 2, 1 (Private),0,1, 12PM (noon) - 3PM, 10AM, Apartment, Entire home/apt, No Charge,,, Flexible, within a few hours,13494654,100,1054,ny,25
 4, 1,1,2, Anytime after 3PM,, Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,13713841,425,1055,ny,70.8333333333333
 2, 1,1,1,,, Apartment, Private room, No Charge,,, Flexible, within an hour,9653522,65,1056,ny,16.25
 2, 1,1,1,,, Apartment, Entire home/apt, No Charge, 24%, 0%, Flexible, within an hour,9280902,122,1057,ny,30.5
 2, 1 (Private),1,2, 1PM - 10PM, 1PM, Apartment, Entire home/apt,, 10%, 25%, Flexible, within an hour,7800113,58,1058,ny,14.5
 1, 1,1,1,,, Apartment, Shared room,,,, Flexible, within an hour,13952443,200,1059,ny,200
 2, 1 (Shared),1,1,,, Apartment, Private room, No Charge, 10%, 30%, Flexible, within an hour,12336668,125,1060,ny,31.25
 1, 1 (Private),1,1, 7PM - 12AM (midnight), 7PM, Apartment, Private room,, 5%, 6%, Strict, within an hour,13033009,49,1061,ny,49
 2, 1,0,1,,, Apartment, Entire home/apt, No Charge, 0%, 0%, Flexible, within an hour,8033609,100,1062,ny,25
 2, 1 (Shared),1,1, Flexible,, Apartment, Private room, No Charge,,, Flexible, within an hour,14084676,65,1063,ny,16.25
 2, 1,1,1, Flexible, 12PM (noon), Apartment, Private room, No Charge, 15%, 20%, Moderate, within an hour,13348987,185,1064,ny,46.25
 2, 1 (Private),1,1, 8AM - 11PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 10%, 20%, Moderate, within a day,13685871,55,1065,ny,13.75
 1, 1 (Shared),1,1, Flexible, 11AM, Apartment, Shared room,,,, Moderate, within a few hours,13328523,170,1066,ny,170
 2, 1,0,1,, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,12864499,160,1067,ny,40
 2, 1,1,1,, 3PM, Apartment, Entire home/apt,, 3%, 15%, Strict, within a few hours,9531442,25,1068,ny,6.25
 1, 1 (Shared),1,4, 8AM - 12AM (midnight),, Apartment, Shared room,,,, Flexible, within an hour,13857142,41,1069,ny,41
 1, 1,1,2, 12PM (noon) - 9PM, 2PM, Apartment, Private room,, 15%,, Strict, within an hour,12973878,100,1070,ny,100
 2, 1,0,1, Flexible,, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,13564452,425,1071,ny,106.25
 2, 1,2,1,,, Apartment, Entire home/apt, No Charge,,, Strict, within an hour,14010544,65,1072,ny,16.25
 2, 2,1,1,,, Apartment, Private room,, 0%, 0%, Moderate, within a few hours,2284027,122,1073,ny,30.5
 2, 1,1,1, Anytime after 12PM (noon),, Apartment, Entire home/apt, $50 / night after the first guest, 0%, 0%, Flexible, within a few hours,10790271,58,1074,ny,14.5
 2, 1,1,1,,, Apartment, Private room, $5 / night after the first guest, 0%, 0%, Flexible, within an hour,13894166,200,1075,ny,50
 2, 1,1,1, Anytime after 1PM, 11AM, Loft, Private room, No Charge,,, Strict, within an hour,13282587,125,1076,ny,31.25
 2, 1,0,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge, 10%,, Flexible, within an hour,14110808,49,1077,ny,12.25
 2, 1.5,1,1, 2PM - 2AM (next day), 12PM (noon), Apartment, Private room, $10 / night after the first guest, 0%, 10%, Flexible, within an hour,11611213,100,1078,ny,25
 2, 1,0,1, Anytime after 12PM (noon), 12PM (noon), Apartment, Entire home/apt, No Charge, 20%, 0%, Moderate, within an hour,9550525,60,1079,ny,15
