Accommodates,Bathrooms,Bedrooms,Beds,Check.In,Check.Out,Property.type,Room.type,Extra.people,Weekly.discount,Monthly.discount,Cancellation,Response.time,ID,price,e,city,price_per_indv
2, 1,1,1, Anytime after 3PM, 11AM, House, Private room, $25 / night after the first guest, 0%, 35%, Moderate, within an hour,3979641,43,131,la,21.5
2, 2,1,1, Anytime after 3PM, 12PM (noon), Condominium, Private room, $10 / night after the first guest, 3%, 0%, Moderate, within an hour,11457940,95,132,la,47.5
2, 1 (Private),0,2, Anytime after 3PM, 12PM (noon), House, Entire home/apt, No Charge, 0%, 0%, Flexible, within an hour,6438015,85,133,la,42.5
3, 1,1,2, Anytime after 3PM, 12PM (noon), House, Entire home/apt, No Charge, 0%, 0%, Flexible, within an hour,8814009,99,134,la,33
1, 1 (Shared),1,1,,, House, Private room,, 10%, 38%, Flexible, within a few hours,13946606,115,135,la,115
4, 1 (Private),1,2, Flexible, 11AM, Apartment, Entire home/apt, No Charge,,, Strict, within a few hours,13431568,190,136,la,47.5
2, 1,1,2, Anytime after 3PM, 11AM, House, Private room,, 0%, 0%, Strict, within an hour,6523595,120,137,la,60
1, 1,1,1, Flexible,, Apartment, Private room,,, 15%, Moderate, within an hour,13600753,95,138,la,95
2, 1,1,1, Anytime after 3PM, 12PM (noon), House, Private room, No Charge, 12%, 20%, Flexible, within an hour,2357443,35,139,la,17.5
2, 1,1,1,,, Apartment, Private room,,,, Flexible, within a day,13229965,45,140,la,22.5
2, 1,1,1, Anytime after 6PM, 10AM, Apartment, Private room, No Charge,,, Strict, within an hour,12176789,33,141,la,16.5
3, 1,1,2, Anytime after 3PM, 11AM, House, Private room, $20 / night after 2 guests, 0%, 0%, Moderate, within an hour,4842895,44,142,la,14.6666666666667
2, 1 (Private),1,1, Anytime after 4PM, 11AM, Apartment, Private room, No Charge,,, Flexible, within an hour,13590080,104,143,la,52
2, 1,1,1, Anytime after 4PM, 11AM, House, Entire home/apt, No Charge, 0%, 0%, Strict, within an hour,1292476,65,144,la,32.5
2, 1,1,1, Anytime after 3PM, 12PM (noon), House, Private room, $8 / night after the first guest, 10%, 30%, Moderate, within an hour,3869319,119,145,la,59.5
1, 1,1,1,,, House, Private room,, 15%, 35%, Flexible, within a few hours,10887474,65,146,la,65
3, 1,0,2, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $15 / night after 2 guests, 0%, 0%, Moderate, within an hour,5802902,95,147,la,31.6666666666667
4, 1,1,2, Anytime after 3PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,9263299,185,148,la,46.25
2, 1,1,1, Anytime after 4PM, 11AM, Loft, Entire home/apt, No Charge,,, Moderate, within an hour,13063362,110,149,la,55
2, 1,1,1, 3PM - 1AM (next day), 10AM, House, Private room, $10 / night after the first guest, 0%, 0%, Moderate, within an hour,7515886,89,150,la,44.5
2, 1,0,1, Anytime after 4PM, 11AM, Bungalow, Entire home/apt, No Charge, 9%, 26%, Strict, within an hour,1461030,105,151,la,52.5
