Room.Type,City,Bed(s),Property.Form,Price,Avg
Entire home/apt,Los Angeles,2,airbnb,100,95.3969230769231
Private room,Los Angeles,1,airbnb,79,107.981859410431
Entire home/apt,Los Angeles,1,airbnb,1000,107.981859410431
Private room,Los Angeles,2,airbnb,150,95.3969230769231
Entire home/apt,Los Angeles,1,airbnb,75,107.981859410431
Private room,Los Angeles,1,airbnb,115,107.981859410431
Private room,Los Angeles,1,airbnb,30,107.981859410431
Entire home/apt,Los Angeles,1,airbnb,89,107.981859410431
Entire home/apt,Los Angeles,1,airbnb,125,107.981859410431
Private room,Los Angeles,1,airbnb,69,107.981859410431
Entire home/apt,Los Angeles,1,airbnb,45,107.981859410431
Private room,Los Angeles,1,airbnb,89,107.981859410431
Entire home/apt,Los Angeles,2,airbnb,79,95.3969230769231
Entire home/apt,Los Angeles,1,airbnb,89,107.981859410431
Private room,Los Angeles,1,airbnb,33,107.981859410431
Private room,Los Angeles,1,airbnb,75,107.981859410431
Private room,Los Angeles,2,airbnb,135,95.3969230769231
Entire home/apt,Los Angeles,1,airbnb,69,107.981859410431
Private room,Los Angeles,1,airbnb,60,107.981859410431
Private room,Los Angeles,1,airbnb,125,107.981859410431
Private room,Los Angeles,2,airbnb,115,95.3969230769231
Entire home/apt,Los Angeles,2,airbnb,100,95.3969230769231
Entire home/apt,Chicago,2,airbnb,369,104.010989010989
Private room,Chicago,1,airbnb,97,77.4192841490139
Private room,Chicago,1,airbnb,49,77.4192841490139
Private room,Chicago,1,airbnb,100,77.4192841490139
Shared room,Chicago,1,airbnb,99,77.4192841490139
Private room,Chicago,1,airbnb,86,77.4192841490139
Private room,Chicago,1,airbnb,125,77.4192841490139
Entire home/apt,Chicago,1,airbnb,68,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Entire home/apt,Chicago,1,airbnb,65,77.4192841490139
Entire home/apt,Chicago,2,airbnb,109,104.010989010989
Entire home/apt,Chicago,1,airbnb,72,77.4192841490139
Entire home/apt,Chicago,1,airbnb,120,77.4192841490139
Private room,Chicago,1,airbnb,59,77.4192841490139
Entire home/apt,Chicago,2,airbnb,153,104.010989010989
Entire home/apt,Chicago,1,airbnb,105,77.4192841490139
Private room,Chicago,1,airbnb,54,77.4192841490139
Shared room,Chicago,2,airbnb,37,104.010989010989
Private room,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,95,77.4192841490139
Private room,Chicago,1,airbnb,85,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,79,77.4192841490139
Entire home/apt,Chicago,1,airbnb,149,77.4192841490139
Entire home/apt,Chicago,1,airbnb,119,77.4192841490139
Private room,Chicago,1,airbnb,29,77.4192841490139
Entire home/apt,Chicago,1,airbnb,109,77.4192841490139
Private room,Chicago,1,airbnb,86,77.4192841490139
Entire home/apt,Chicago,1,airbnb,84,77.4192841490139
Private room,Chicago,1,airbnb,120,77.4192841490139
Shared room,Chicago,1,airbnb,50,77.4192841490139
Entire home/apt,Chicago,1,airbnb,67,77.4192841490139
Entire home/apt,Chicago,1,airbnb,47,77.4192841490139
Entire home/apt,Chicago,2,airbnb,63,104.010989010989
Private room,Chicago,1,airbnb,65,77.4192841490139
Private room,Chicago,1,airbnb,105,77.4192841490139
Entire home/apt,Chicago,1,airbnb,80,77.4192841490139
Entire home/apt,Chicago,1,airbnb,195,77.4192841490139
Private room,Chicago,1,airbnb,98,77.4192841490139
Shared room,Chicago,2,airbnb,85,104.010989010989
Private room,Chicago,1,airbnb,29,77.4192841490139
Entire home/apt,Chicago,2,airbnb,209,104.010989010989
Entire home/apt,Chicago,2,airbnb,179,104.010989010989
Entire home/apt,Chicago,2,airbnb,189,104.010989010989
Entire home/apt,Chicago,1,airbnb,109,77.4192841490139
Entire home/apt,Chicago,2,airbnb,125,104.010989010989
Entire home/apt,Chicago,1,airbnb,99,77.4192841490139
Entire home/apt,Chicago,1,airbnb,52,77.4192841490139
Entire home/apt,Chicago,1,airbnb,63,77.4192841490139
Entire home/apt,Chicago,1,airbnb,58,77.4192841490139
Private room,Chicago,1,airbnb,42,77.4192841490139
Private room,Chicago,2,airbnb,69,104.010989010989
Private room,Chicago,1,airbnb,49,77.4192841490139
Private room,Chicago,1,airbnb,109,77.4192841490139
Entire home/apt,Chicago,2,airbnb,95,104.010989010989
Private room,Chicago,1,airbnb,55,77.4192841490139
Private room,Chicago,1,airbnb,99,77.4192841490139
Entire home/apt,Chicago,1,airbnb,55,77.4192841490139
Entire home/apt,Chicago,2,airbnb,70,104.010989010989
Private room,Chicago,1,airbnb,45,77.4192841490139
Private room,Chicago,1,airbnb,84,77.4192841490139
Private room,Chicago,1,airbnb,49,77.4192841490139
Private room,Chicago,1,airbnb,20,77.4192841490139
Shared room,Chicago,1,airbnb,120,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,120,77.4192841490139
Private room,Chicago,1,airbnb,92,77.4192841490139
Entire home/apt,Chicago,2,airbnb,60,104.010989010989
Entire home/apt,Chicago,2,airbnb,65,104.010989010989
Entire home/apt,Chicago,2,airbnb,69,104.010989010989
Private room,Chicago,1,airbnb,100,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Entire home/apt,Chicago,1,airbnb,149,77.4192841490139
Entire home/apt,Chicago,1,airbnb,99,77.4192841490139
Entire home/apt,Chicago,2,airbnb,150,104.010989010989
Private room,Chicago,1,airbnb,60,77.4192841490139
Entire home/apt,Chicago,2,airbnb,40,104.010989010989
Entire home/apt,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,54,77.4192841490139
Entire home/apt,Chicago,1,airbnb,35,77.4192841490139
Private room,Chicago,1,airbnb,42,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,150,77.4192841490139
Private room,Chicago,1,airbnb,109,77.4192841490139
Private room,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Entire home/apt,Chicago,1,airbnb,35,77.4192841490139
Private room,Chicago,1,airbnb,68,77.4192841490139
Entire home/apt,Chicago,1,airbnb,27,77.4192841490139
Private room,Chicago,1,airbnb,100,77.4192841490139
Entire home/apt,Chicago,2,airbnb,96,104.010989010989
Shared room,Chicago,1,airbnb,149,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,120,77.4192841490139
Private room,Chicago,1,airbnb,69,77.4192841490139
Private room,Chicago,1,airbnb,100,77.4192841490139
Entire home/apt,Chicago,1,airbnb,35,77.4192841490139
Entire home/apt,Chicago,1,airbnb,30,77.4192841490139
Entire home/apt,Chicago,2,airbnb,50,104.010989010989
Entire home/apt,Chicago,1,airbnb,95,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Entire home/apt,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,130,77.4192841490139
Private room,Chicago,2,airbnb,95,104.010989010989
Private room,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,30,77.4192841490139
Entire home/apt,Chicago,1,airbnb,63,77.4192841490139
Private room,Chicago,1,airbnb,46,77.4192841490139
Private room,Chicago,1,airbnb,135,77.4192841490139
Entire home/apt,Chicago,1,airbnb,25,77.4192841490139
Private room,Chicago,1,airbnb,48,77.4192841490139
Private room,Chicago,1,airbnb,74,77.4192841490139
Private room,Chicago,1,airbnb,90,77.4192841490139
Private room,Chicago,1,airbnb,48,77.4192841490139
Private room,Chicago,1,airbnb,35,77.4192841490139
Private room,Chicago,2,airbnb,160,104.010989010989
Entire home/apt,Chicago,2,airbnb,55,104.010989010989
Private room,Chicago,1,airbnb,68,77.4192841490139
Shared room,Chicago,1,airbnb,125,77.4192841490139
Entire home/apt,Chicago,1,airbnb,29,77.4192841490139
Entire home/apt,Chicago,1,airbnb,22,77.4192841490139
Entire home/apt,Chicago,1,airbnb,46,77.4192841490139
Private room,Chicago,2,airbnb,40,104.010989010989
Private room,Chicago,1,airbnb,69,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Private room,Chicago,1,airbnb,105,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,129,77.4192841490139
Private room,Chicago,1,airbnb,125,77.4192841490139
Private room,Chicago,1,airbnb,40,77.4192841490139
Shared room,Chicago,2,airbnb,45,104.010989010989
Private room,Chicago,1,airbnb,90,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,165,77.4192841490139
Private room,Chicago,1,airbnb,150,77.4192841490139
Entire home/apt,Chicago,2,airbnb,59,104.010989010989
Private room,Chicago,1,airbnb,30,77.4192841490139
Private room,Chicago,1,airbnb,108,77.4192841490139
Entire home/apt,Chicago,1,airbnb,109,77.4192841490139
Entire home/apt,Chicago,2,airbnb,59,104.010989010989
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,56,77.4192841490139
Entire home/apt,Chicago,1,airbnb,59,77.4192841490139
Private room,Chicago,1,airbnb,50,77.4192841490139
Entire home/apt,Chicago,1,airbnb,79,77.4192841490139
Entire home/apt,Chicago,1,airbnb,42,77.4192841490139
Private room,Chicago,1,airbnb,66,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,99,77.4192841490139
Private room,Chicago,1,airbnb,129,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Entire home/apt,Chicago,1,airbnb,46,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Entire home/apt,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Entire home/apt,Chicago,2,airbnb,75,104.010989010989
Entire home/apt,Chicago,1,airbnb,192,77.4192841490139
Entire home/apt,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,66,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Entire home/apt,Chicago,1,airbnb,72,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,120,77.4192841490139
Entire home/apt,Chicago,2,airbnb,80,104.010989010989
Entire home/apt,Chicago,1,airbnb,100,77.4192841490139
Entire home/apt,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,90,77.4192841490139
Private room,Chicago,1,airbnb,99,77.4192841490139
Private room,Chicago,1,airbnb,129,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Entire home/apt,Chicago,1,airbnb,46,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Entire home/apt,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Entire home/apt,Chicago,2,airbnb,75,104.010989010989
Entire home/apt,Chicago,1,airbnb,192,77.4192841490139
Entire home/apt,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,66,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Entire home/apt,Chicago,1,airbnb,72,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,120,77.4192841490139
Entire home/apt,Chicago,2,airbnb,80,104.010989010989
Entire home/apt,Chicago,1,airbnb,100,77.4192841490139
Entire home/apt,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,90,77.4192841490139
Private room,Chicago,1,airbnb,99,77.4192841490139
Private room,Chicago,1,airbnb,129,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Entire home/apt,Chicago,1,airbnb,46,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Entire home/apt,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Entire home/apt,Chicago,2,airbnb,75,104.010989010989
Entire home/apt,Chicago,1,airbnb,192,77.4192841490139
Entire home/apt,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,85,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,72,77.4192841490139
Private room,Chicago,1,airbnb,199,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Shared room,Chicago,1,airbnb,120,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,90,77.4192841490139
Private room,Chicago,1,airbnb,85,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,72,77.4192841490139
Private room,Chicago,1,airbnb,199,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Shared room,Chicago,1,airbnb,120,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,90,77.4192841490139
Private room,Chicago,1,airbnb,85,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,72,77.4192841490139
Private room,Chicago,1,airbnb,199,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Shared room,Chicago,1,airbnb,120,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,90,77.4192841490139
Private room,Chicago,1,airbnb,55,77.4192841490139
Entire home/apt,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,89,77.4192841490139
Private room,Chicago,1,airbnb,84,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Shared room,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,55,77.4192841490139
Entire home/apt,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,89,77.4192841490139
Private room,Chicago,1,airbnb,84,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Shared room,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,85,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,72,77.4192841490139
Private room,Chicago,1,airbnb,199,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Shared room,Chicago,1,airbnb,120,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,90,77.4192841490139
Private room,Chicago,1,airbnb,66,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Entire home/apt,Chicago,1,airbnb,72,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,120,77.4192841490139
Entire home/apt,Chicago,2,airbnb,80,104.010989010989
Entire home/apt,Chicago,1,airbnb,100,77.4192841490139
Entire home/apt,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,90,77.4192841490139
Private room,Chicago,1,airbnb,55,77.4192841490139
Entire home/apt,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,89,77.4192841490139
Private room,Chicago,1,airbnb,84,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Shared room,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,85,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,72,77.4192841490139
Private room,Chicago,1,airbnb,199,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Shared room,Chicago,1,airbnb,120,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,90,77.4192841490139
Private room,Chicago,1,airbnb,85,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,72,77.4192841490139
Private room,Chicago,1,airbnb,199,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Shared room,Chicago,1,airbnb,120,77.4192841490139
Private room,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,90,77.4192841490139
Private room,Chicago,1,airbnb,55,77.4192841490139
Entire home/apt,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,89,77.4192841490139
Private room,Chicago,1,airbnb,84,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,65,77.4192841490139
Shared room,Chicago,1,airbnb,60,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,50,77.4192841490139
Private room,Chicago,1,airbnb,66,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,75,77.4192841490139
Entire home/apt,Chicago,1,airbnb,72,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
Entire home/apt,Chicago,1,airbnb,75,77.4192841490139
Private room,Chicago,1,airbnb,120,77.4192841490139
Entire home/apt,Chicago,2,airbnb,80,104.010989010989
Entire home/apt,Chicago,1,airbnb,100,77.4192841490139
Entire home/apt,Chicago,1,airbnb,70,77.4192841490139
Private room,Chicago,1,airbnb,90,77.4192841490139
Private room,Chicago,1,airbnb,55,77.4192841490139
Entire home/apt,Chicago,1,airbnb,80,77.4192841490139
Private room,Chicago,1,airbnb,89,77.4192841490139
Private room,Chicago,1,airbnb,84,77.4192841490139
Private room,Chicago,1,airbnb,60,77.4192841490139
